GEOID,NAME,LANDAREA,WATERAREA,NIGHTPOP,POPDEN,DAYPOP,PCTDAYPOP,WORKERS_WORKING,MALE,FEMALE,MEDAGE,MALE_0_TO_5,MALE_5_TO_10,MALE_10_TO_15,MALE_15_TO_18,MALE_18_TO_20,MALE_20,MALE_21,MALE_22_TO_25,MALE_25_TO_30,MALE_30_TO_35,MALE_35_TO_40,MALE_40_TO_45,MALE_45_TO_50,MALE_50_TO_55,MALE_55_TO_60,MALE_60_TO_62,MALE_62_TO_65,MALE_65_TO_67,MALE_67_TO_70,MALE_70_TO_75,MALE_75_TO_80,MALE_80_TO_85,MALE_85_PLUS,FEMALE_0_TO_5,FEMALE_5_TO_10,FEMALE_10_TO_15,FEMALE_15_TO_18,FEMALE_18_TO_20,FEMALE_20,FEMALE_21,FEMALE_22_TO_25,FEMALE_25_TO_30,FEMALE_30_TO_35,FEMALE_35_TO_40,FEMALE_40_TO_45,FEMALE_45_TO_50,FEMALE_50_TO_55,FEMALE_55_TO_60,FEMALE_60_TO_62,FEMALE_62_TO_65,FEMALE_65_TO_67,FEMALE_67_TO_70,FEMALE_70_TO_75,FEMALE_75_TO_80,FEMALE_80_TO_85,FEMALE_85_PLUS,PCTWHITE,PCTBLACK,PCTASIAN,PCTHISPAN,PCTMINOR,PCTNOHIGH,PCTUNIVDEG,PCTBADENG,PCTPUB2WRK,TIME2WORK,WORKERS_LIVE,HHMEDINC,MEDFAMINC,PERCAPINC,PCTPOPPOV,PCTFAMPOV,PCTUNEMP,PCTHUVAC,MEDVALHOME,PCTNOVEH,PCTNOHINS,PCTB2010,PCTB2000,PCTB1990,PCTB1980,PCTB1970,PCTB1960,PCTB1950,PCTB1940,PCTBPRE
48181,"Grayson County, Texas",932.8322582961774,46.368514062613414,143337,153.65785083569656,138727,0.49182809575131886,62798,70117,73220,39,4433,4873,5068,3057,1868,657,1226,2339,4208,4548,4316,4136,4219,4318,4396,1903,2860,1697,2579,3097,1644,1308,1367,4345,5310,4212,3153,1848,995,580,2415,4373,4598,5163,3875,4093,4399,4438,2458,2781,2277,1867,4074,2648,1463,1855,0.7627130468755451,0.051849836399533965,0.015125194471769327,0.16348186441742188,0.2372869531244549,0.101054064646548,0.23880443078446337,NA,0.004302159981011156,25.772836109837485,67408,72182,88124,38174,0.11153835198951836,0.0817188407327245,0.03113049882446251,0.11079636902079444,248400,0.03730451781059948,0.15686012208602348,0.1880029614369407,0.1296111504538724,0.1161398313268525,0.1290317388785167,0.1124702246829331,0.12153157793085688,0.07925062769587331,0.05478658340307732,0.06917530419107706
48183,"Gregg County, Texas",273.38046894425764,2.3963277049932277,125480,458.99401842633245,141746,0.530434912770464,72759,61330,64150,35.9,4176,4075,5263,2993,1930,1366,904,2211,4023,4110,4402,3444,3362,3352,3086,1528,2327,1191,2111,2331,1660,757,728,4143,4237,4687,2703,1619,961,1149,1971,4247,4251,4427,3609,3517,3680,3579,1601,2372,1393,2198,2799,1940,1203,1864,0.5758766337264902,0.1797497609180746,0.013197322282435447,0.20200031877590055,0.42412336627350977,0.13171459576776995,0.22911014650027128,NA,0.001770130812667056,21.33996148933331,56493,66550,79265,33893,0.1610416718027102,0.12142042477112296,0.03596396880881957,0.10404023532468497,203400,0.046398906311494084,0.16506128533121622,0.11153796188037043,0.11155652060946866,0.10455987973943544,0.17087021880741607,0.22372547927917896,0.12629215151346435,0.08841378542397417,0.03429653137353154,0.028747471373160367
48185,"Grimes County, Texas",787.4669210822599,14.134417611201288,31340,39.798497131698795,27621,0.4684622038296501,8114,17099,14241,40.1,853,840,1350,619,343,195,131,708,1195,1259,1072,1152,1188,1123,1304,496,419,442,733,730,400,392,155,803,1033,904,625,359,212,218,465,649,708,1058,773,862,711,1166,247,475,623,520,711,434,341,344,0.6119017230376516,0.11442246330567964,0.0037013401403956604,0.25520102105934905,0.38809827696234844,0.19504658241859607,0.1971220367124804,NA,0,35.86132327229226,11833,69803,84879,32583,0.1456667387075859,0.10037021801727684,0.05063291139240506,0.169568386104138,237400,0.048464163822525594,0.18340768455892933,0.30269657462142685,0.16373795449024212,0.13110373309579723,0.1610656733338732,0.08324560693173537,0.054093448862256054,0.04680540934488622,0.015142926552757308,0.04210867276702567
48187,"Guadalupe County, Texas",711.2518567653595,3.5365542234172516,183642,258.19545953126857,158625,0.463453970146114,62553,91574,92068,37.6,5629,6546,6433,4200,2424,1373,1435,2799,5578,6235,7209,6594,6092,5989,5381,2103,3122,1730,2300,3664,2343,1704,691,4908,5679,6928,3910,2271,1009,1379,2874,5578,6340,7429,6014,6044,5837,6270,2175,2651,1474,2855,4317,2657,1916,1553,0.5514860434976748,0.07903420786094684,0.017098485096002005,0.39042811557269036,0.4485139565023252,0.10114255722879406,0.31429609592635954,NA,7.422633321913898e-4,28.82999693664176,87570,92375,107206,40669,0.09311364224410815,0.07058235649295218,0.04671261702310401,0.06134863701578192,304400,0.03183846906334067,0.11015838067788922,0.3276901004304161,0.23329985652797705,0.13604017216642755,0.11131994261119081,0.07928263988522238,0.037230989956958394,0.03302725968436155,0.021578192252510762,0.020530846484935437
48189,"Hale County, Texas",1004.6801081703853,0.0952429123223737,32131,31.98132394450757,30672,0.4883843128512969,12042,16697,15434,34.4,873,1276,1081,894,600,206,304,1031,1206,1202,997,1247,966,897,866,579,403,355,311,580,347,213,263,1224,1088,1255,755,325,279,81,819,967,906,698,1205,789,831,705,420,581,320,431,613,418,374,350,0.525753944788522,0.046341539323394854,0.008963306464162336,0.6127415891195419,0.474246055211478,0.25743512974051896,0.1531437125748503,NA,0.0013332345752166506,NA,13501,51897,65191,26080,0.2053577348982163,0.15881737310308738,0.05265325736253175,0.1768219832735962,116500,0.06513062409288825,0.20954950804567443,0.04592293906810036,0.04256272401433692,0.07788231780167264,0.12791218637992832,0.19198028673835124,0.24223416965352448,0.16957885304659498,0.05114994026284349,0.05077658303464755
48191,"Hall County, Texas",883.491975252395,20.604884269734068,2820,3.1918795857703013,2692,0.488388969521045,977,1392,1428,44.3,84,99,52,53,3,1,31,34,117,93,129,27,45,67,129,19,67,47,50,94,92,37,22,60,87,121,43,30,13,17,17,113,81,86,44,100,84,99,44,43,49,62,86,86,28,35,0.6021276595744681,0.04113475177304964,0.00425531914893617,0.3553191489361702,0.3978723404255319,0.1653012048192771,0.21445783132530122,NA,0,NA,1105,48459,56287,26348,0.16252252252252253,0.1263408820023838,0.0904,0.32777458309373203,86100,0.0427715996578272,0.15567567567567567,0.02645198389879241,0.023001725129384705,0.020126509488211614,0.03852788959171938,0.18803910293271994,0.18976423231742381,0.10638297872340426,0.06440483036227718,0.3433007475560667
48193,"Hamilton County, Texas",835.9145845463377,0.47823696480447014,8406,10.056051366255383,8617,0.5061974975033778,3636,4161,4245,43.5,155,365,230,152,184,32,12,74,231,263,241,252,187,222,351,68,148,122,170,266,230,121,85,227,148,393,219,161,3,46,106,117,203,287,205,223,208,269,163,166,83,120,343,215,124,216,0.8424934570544849,0.019628836545324768,3.5688793718772306e-4,0.14227932429217227,0.15750654294551514,0.11137480928971012,0.26784200711985084,NA,0,NA,3425,58219,88395,35419,0.16466992665036675,0.14195250659630607,0.054303556882975834,0.28636779505946935,147700,0.041987179487179484,0.13501339177014854,0.09423604757548033,0.08462946020128088,0.056038426349496795,0.0802836230558097,0.13266239707227814,0.10978956999085086,0.11893870082342177,0.14707227813357732,0.1763494967978042
48195,"Hansford County, Texas",919.8099164938216,0.5978178277273871,5119,5.565280291294169,4972,0.4927162818352988,2279,2620,2499,35.4,136,255,184,188,99,35,49,139,83,159,111,200,150,123,202,98,45,42,81,91,56,33,61,217,203,169,102,128,0,5,75,153,142,131,239,81,146,197,59,94,34,89,67,41,53,74,0.6487595233444032,0.0013674545809728462,0.0029302598163703846,0.5024418831803087,0.35124047665559677,0.22137161084529505,0.36427432216905903,NA,0,NA,2426,69441,95244,36375,0.08577654516640254,0.08163265306122448,0.06199770378874857,0.1832967032967033,124800,0.05166846071044134,0.21295562599049128,0.056703296703296706,0.056703296703296706,0.04351648351648352,0.11912087912087913,0.2342857142857143,0.22285714285714286,0.17362637362637362,0.026373626373626374,0.06681318681318682
48197,"Hardeman County, Texas",695.1141804518013,1.7563247397285238,3501,5.036582619742364,3414,0.4937093275488069,1629,1748,1753,44.4,127,89,45,61,101,6,0,61,91,59,111,99,97,117,145,89,74,52,78,133,76,31,6,95,140,107,82,111,15,12,21,84,106,59,78,118,119,110,13,100,59,133,73,45,59,14,0.7355041416738075,0.03370465581262497,0.013710368466152529,0.25621251071122536,0.2644958583261925,0.13344316309719934,0.16803953871499178,NA,0,NA,1716,63333,83319,31927,0.10679894951852932,0.05138339920948617,0.024130190796857465,0.3196902654867257,81900,0.02032520325203252,0.15602633839106786,0.06471238938053098,0.04314159292035398,0.06139380530973451,0.05752212389380531,0.11393805309734513,0.1747787610619469,0.12002212389380532,0.09900442477876106,0.26548672566371684
48199,"Hardin County, Texas",890.5769061478277,6.949540306750456,57642,64.72433722689857,46413,0.4460429580510307,13154,28431,29211,39.4,1624,2194,2207,1229,687,246,369,847,1835,1790,1816,1939,1670,1789,2055,784,777,413,1161,1307,740,681,271,1678,2009,1970,1352,681,365,239,785,1609,1812,2055,1932,1641,1769,1799,645,1234,599,1083,1562,1025,829,538,0.8389195378369939,0.05731931577669061,0.005499462197703064,0.06828354324971375,0.1610804621630061,0.0862614913176711,0.2098314606741573,NA,5.331583480293647e-4,NA,24383,75808,98346,37440,0.12088624222786584,0.10003714250340473,0.054233557250749555,0.1146613545816733,205700,0.03942039420394204,0.15884678632658059,0.21836653386454183,0.1897211155378486,0.14290836653386454,0.11713147410358565,0.13860557768924303,0.08386454183266932,0.05533864541832669,0.029920318725099603,0.024143426294820716
48201,"Harris County, Texas",1707.2877268157226,70.07113430641377,4838303,2833.9118966338274,5131996,0.5147283948054115,2589177,2404895,2433408,34.6,168430,178834,180125,110837,65822,28930,31506,103735,180813,190850,184589,172153,154294,145724,131772,50131,71007,40048,55786,72183,43258,24983,19085,162245,172188,174681,105731,61095,29288,31438,102218,182928,190601,177246,170969,154101,146704,134601,51386,74183,46182,60137,83511,54416,34695,32864,0.3443618557994404,0.19000277576662727,0.07346108749286681,0.439530347727292,0.6556381442005597,0.17477676290240163,0.3424016351558508,NA,0.020309878003941653,29.024134071282887,2295484,74983,88512,41006,0.16252994991563463,0.13110410690667995,0.06722602557304011,0.08375578139420896,276600,0.07108727472222286,0.2089891732623109,0.1863290558403162,0.17837719458334855,0.11207327183893961,0.15253390621496618,0.1662017217734997,0.08755546749122688,0.06540288561312761,0.026043518842000426,0.02548297780257484
48203,"Harrison County, Texas",900.0586195766158,15.694797427632869,70155,77.9449232240014,67265,0.48948479115121524,28397,34162,35993,38.8,2057,2455,2441,1449,1153,925,340,1027,2147,1753,2029,2547,1779,2004,1965,755,1714,859,1324,1337,1123,563,416,1920,2093,2691,1738,1388,638,634,965,1944,2165,2216,2345,1913,2035,2093,845,1708,1061,1382,1427,1337,697,758,0.6241037702230775,0.2032642006984534,0.004803649062789538,0.14830019243104553,0.3758962297769225,0.10549079820938129,0.22672520057957224,NA,2.8765941125707164e-4,NA,31287,66103,80285,32485,0.156265240072709,0.11279978442468337,0.055588673621460506,0.11658152977550747,180400,0.06775212082017727,0.1414516268231639,0.13123403683290766,0.16857104449522786,0.12414302997714746,0.12410942330958462,0.13325043688667831,0.1124479096652776,0.08405027557467401,0.05612313482995026,0.06607070842855223
48205,"Hartley County, Texas",1461.9546561605691,1.1635864722153153,5215,3.567142098439493,5756,0.5246559110381916,2174,2930,2285,38.7,178,78,184,52,1,0,15,30,307,274,251,489,144,190,140,88,117,31,34,178,65,84,0,202,216,205,45,5,1,1,40,199,210,197,74,70,156,118,52,54,102,47,61,86,27,117,0.6962607861936722,0.06040268456375839,0.0017257909875359539,0.3117929050814957,0.30373921380632785,0.1951034830893488,0.207218576476527,NA,0,NA,1633,75841,93319,32333,0.09379093528949436,0.0997352162400706,0.016477272727272726,0.09977949283351709,262500,0.02694427434170239,0.164789101388525,0.057883131201764054,0.09095920617420065,0.1819184123484013,0.14829106945975745,0.14498346196251377,0.11466372657111357,0.14167585446527012,0.043550165380374865,0.07607497243660419
48207,"Haskell County, Texas",903.1330677979976,7.129456970457006,5421,6.002437728492638,5457,0.5016547159404302,2567,2966,2455,43.1,152,119,169,153,256,0,13,69,166,135,215,242,194,145,144,127,89,87,54,210,117,68,42,73,93,160,62,88,34,21,83,97,142,98,190,143,127,227,63,102,59,84,256,100,100,53,0.7659103486441616,0.05921416712783619,0.0018446781036709095,0.2641579044456742,0.23408965135583837,0.13261093911248711,0.22807017543859648,NA,0.011457921770051362,NA,2531,60653,75292,40011,0.1655185610409491,0.1224345364472753,0.04880774962742176,0.31093800714053876,98700,0.03297220913801225,0.1620742441637964,0.06751054852320675,0.04706264199935086,0.06199285946121389,0.15709185329438494,0.08828302499188576,0.13567023693605973,0.1694255111976631,0.08925673482635509,0.18370658876987991
48209,"Hays County, Texas",676.8520406272153,1.9473924203509823,268638,396.89324087885217,235905,0.4675617340841118,106101,133903,134735,34.1,7968,8284,9154,5361,5255,3230,2351,8417,9727,9844,9810,10715,8273,7443,6113,3090,3843,1793,3302,4850,2763,1415,902,7556,9178,7669,5050,5798,4315,4253,6508,8544,9370,10181,9763,7909,7279,6245,3211,4269,2029,4132,5227,3015,1515,1719,0.6051377690423544,0.04117809096255928,0.020462481108406108,0.39436714091081676,0.3948622309576456,0.07969528970652025,0.43154417051416893,NA,0.004897935664174482,NA,138834,89097,112128,44565,0.12132745470047393,0.0609969392216878,0.04413049514740642,0.04610460950561261,399800,0.038698434636300814,0.11646557709267634,0.42561261046095056,0.23636971578695964,0.1088894196321949,0.10722713159780273,0.05727251015046573,0.023549080487222356,0.018323381896345834,0.011979937903033198,0.010776212085025078
48211,"Hemphill County, Texas",906.2860580821224,5.870909826609235,3234,3.5684097434355033,3427,0.5144873142170845,1690,1787,1447,45.1,55,153,73,110,61,0,10,47,134,90,121,107,154,75,76,80,60,80,76,109,61,29,26,64,67,71,70,31,0,11,50,78,57,66,73,157,93,148,28,20,63,57,93,30,35,85,0.7891156462585034,0.035559678416821276,0,0.3259121830550402,0.2108843537414966,0.193138500635324,0.21939855993223212,NA,0,16.74418604651163,1497,61563,106875,37488,0.061910747957259586,0.01639344262295082,0.05860349127182045,0.16279069767441862,205700,0.06300813008130081,0.1836414916953933,0.09075439591605218,0.09132161089052751,0.08735110606920023,0.14350538854225753,0.19228587634713556,0.057855927396483264,0.06466250709018719,0.07770845150311968,0.19455473624503686
48213,"Henderson County, Texas",873.773123273158,74.65428527081978,84862,97.121321015353,77414,0.4770514432201928,27224,41775,43087,43.8,2519,2423,2848,1711,1088,352,429,1576,2338,2339,2093,2521,2201,2517,2576,1258,2082,1164,1871,2373,1459,1081,956,2192,2644,2258,1569,785,485,431,1464,2337,2409,2036,2709,2465,2736,2824,1527,1984,1405,1698,2798,1696,1506,1129,0.7756003865098631,0.05076477104004148,0.007859819471612736,0.14794607716056657,0.22439961349013693,0.11914192517640794,0.2067467714019438,NA,0.0015574526995846792,NA,34672,65179,80918,34448,0.14732651421582146,0.10774569445634478,0.04906096348639136,0.19776832648380005,211300,0.045927029039463885,0.16665077927648825,0.1746153110962439,0.1631702188664819,0.13363758004396445,0.1898356112013763,0.17112682786963587,0.07765459237312435,0.04425117079231578,0.024801682117939407,0.02090700563891809
48215,"Hidalgo County, Texas",1571.2302257771078,11.60109892401046,891977,567.6933815086462,868929,0.4934556415845025,322380,440466,451511,30.5,35616,37595,43415,24038,15196,7698,7531,19913,32264,29913,26937,27526,26149,23613,18329,7460,10728,6401,8686,11851,9630,5568,4409,34230,36416,40986,23949,14735,7464,7235,19959,31297,28810,27618,26991,27290,25387,21968,7668,11518,7385,9604,14850,11136,7677,7338,0.2775306986615126,0.0069586996077253115,0.010316409503832499,0.9192882776125393,0.7224693013384874,0.2976757796981014,0.20633487144404758,NA,0.002370971664138402,NA,345428,54338,60128,23117,0.26665549525762366,0.2332893768693442,0.07590836541169843,0.12427565822735581,140900,0.056426483105732575,0.2824819861677282,0.22327551562763323,0.2686060228937373,0.1811275748972634,0.1498431403051634,0.09650760315793568,0.03770466301092833,0.022530756167438,0.010613956623757114,0.009790767316143584
48217,"Hill County, Texas",958.8579317742012,26.851238692997807,37328,38.92964615824888,33418,0.47236592881576345,11777,18616,18712,41,1063,1106,1447,772,428,277,331,512,1067,1096,1214,1003,984,1121,1144,627,788,557,580,1069,742,472,216,1068,995,1379,808,307,336,216,631,1002,1038,1146,1040,1039,1143,1272,592,716,538,635,1191,677,504,439,0.7502411058722674,0.05607051007286755,0.007635019288469782,0.23132768966995285,0.24975889412773256,0.1332449711523468,0.17990799937626695,NA,6.374705169885892e-5,NA,15687,64591,79942,32052,0.14676664568566816,0.10805840995132504,0.04193183845833581,0.16228550565899963,179200,0.05208106341250817,0.18612622415669206,0.14092734574662286,0.13380795910916393,0.1505415601801144,0.12553243276134843,0.12967019593525617,0.08409395156383108,0.08013873676524279,0.06535231836436656,0.08993549957405379
48219,"Hockley County, Texas",908.3918435143329,0.1722475162047083,21363,23.51738421312997,19885,0.48208397982932505,7951,10559,10804,35.9,731,608,1011,522,331,103,123,439,630,756,769,678,568,536,655,206,363,239,312,456,272,109,142,727,790,772,526,307,217,164,376,634,673,719,669,574,643,639,272,348,281,297,406,300,195,275,0.5715957496606282,0.034452090062257176,0.001357487244300894,0.5017085615316201,0.4284042503393718,0.1858108108108108,0.1891891891891892,NA,0.006257291335242337,NA,9429,63140,76176,32179,0.1306332276352455,0.11042837078651685,0.0465946267472985,0.14274883569803964,127000,0.042451042324699935,0.19146825396825398,0.06574244557565255,0.09238600671504386,0.11047330228528106,0.18802122820318423,0.18574677786201668,0.12780244774179572,0.11924618217264162,0.060435394779594934,0.05014621466478934
48221,"Hood County, Texas",420.7401304562029,16.119293602904722,65894,156.61448773272951,59456,0.4743199042680495,21994,32379,33515,45.9,1636,1840,2204,1329,725,225,520,753,1512,1728,1597,2243,1751,1769,2424,1122,1054,1130,1125,2535,1491,824,842,1607,1796,1868,1187,588,267,332,960,1686,1856,1661,2061,1635,2014,2481,1162,1461,1018,1372,2712,1564,1198,1029,0.8464503596685586,0.011184629860078307,0.007891462045102741,0.13763013324430146,0.15354964033144136,0.07572257943691865,0.3294629294379591,NA,0,32.83075089392133,28432,88160,107157,43607,0.07659993537168973,0.06053848245852597,0.056282722513089,0.12189499759168788,306400,0.025937389805273676,0.14182315517718289,0.2557971513108099,0.22080781669304342,0.14866166655198515,0.1629395169613982,0.13775545310672263,0.031308057524255146,0.015550815385673983,0.011628707080437624,0.015550815385673983
48223,"Hopkins County, Texas",767.4310533485097,25.340566442778886,37784,49.23439028840202,36275,0.48981217677797434,15563,18566,19218,39.5,1193,1333,1170,940,447,208,242,692,1150,1166,1145,998,1056,1251,990,526,872,389,805,767,522,444,260,1273,1219,1235,809,394,199,182,772,1044,1127,1203,1027,1115,1297,1159,737,539,616,623,933,704,519,492,0.79650116451408,0.07018843955113276,0.00865445691297904,0.18701037476180393,0.20349883548591996,0.14747213063275239,0.21875490657874078,NA,0.006619025304592315,22.569461985349836,17072,70888,84040,34712,0.11876746185256823,0.08902957760411515,0.0400329489291598,0.11837300088150107,221100,0.035709184402228256,0.18703663908885784,0.16704445283969274,0.12895101372623094,0.13222516055912353,0.14066238509003903,0.1696889560508752,0.08846492885027074,0.05710867648910717,0.0482936657851656,0.06756076060949502
48225,"Houston County, Texas",1230.9972845434033,5.577650166718919,22051,17.913118312181386,21228,0.4904919244899374,6601,11891,10160,43.7,600,597,787,348,334,52,77,162,725,759,879,1017,941,840,717,249,550,279,471,496,386,395,230,528,540,589,490,209,53,90,281,362,673,702,490,539,554,789,235,395,297,420,703,649,257,315,0.6127159765997007,0.20901546415128566,0.0038093510498390095,0.14452859280758243,0.3872840234002993,0.17028319235012873,0.14803236484001472,NA,1.3469827586206896e-4,NA,7424,56531,76896,29000,0.15032241423781273,0.09196478741337329,0.06712074303405573,0.2633570176248039,164900,0.08793686583990981,0.11521281511526416,0.08101873212143582,0.11211589923410538,0.12051305711912891,0.20199317154193966,0.20411553012826428,0.10381101780935684,0.05702685244994002,0.0451231890744671,0.074282550521362
